Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Target audience (product.metafields.shopify.target-audience),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hostel-dvd,Hostel (DVD),"<p>Best friends Josh (Derek Richardson) and Paxton (Jay Hernandez) decide to spend the summer after college graduation on an all-out backpacking trip across Europe. While stopping in Amsterdam to indulge their tastes for drugs and sex, they meet Oli (Eythor Gudjonsson), a like-minded traveler from Iceland. When the three bachelors set off to investigate enticing rumors of a Slovakian hostel in a city populated by lusty women, they find themselves drawn unwittingly into a deadly game.</p>",DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,52471290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e0b80dd0-9039-4301-b43f-4634a1064afc.jpg?v=1783218473,1,,false,,,,,,,,,,lb,,,active
a-serious-man-dvd,A Serious Man (DVD),"<p>Larry Gopnik (Michael Stuhlbarg) is a physics professor at a 1960s university, but his life is coming apart at the seams. His wife (Sari Lennick) is leaving him, his jobless brother (Richard Kind) has moved in, and someone is trying to sabotage his chances for tenure. Larry seeks advice from three different rabbis, but whether anyone can help him overcome his many afflictions remains to be seen.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,52438522,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_f3e1824f-5d2a-47aa-aba0-c234cfe9f868.jpg?v=1783218472,1,,false,,,,,,,,,,lb,,,active
shoot-em-up-dvd,Shoot 'Em Up (DVD),"<p>After saving a newborn infant from assassins, carrot-crunching gunman Mr. Smith (Clive Owen) teams up with a prostitute named DQ (Monica Bellucci) to protect the baby from further attacks. With hit man Hertz (Paul Giamatti) hot on their trail, Smith and DQ uncover a dying senator's plot to harvest bone marrow from babies just like the one in their arms.</p>",DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,52372986,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_eb60e01b-551f-4257-84ce-715a947b4db4.jpg?v=1783218470,1,,false,,,,,,,,,,lb,,,active
the-descent,The Descent,"<p>A year after a severe emotional trauma, Sarah (Shauna Macdonald) goes to North Carolina to spend some time exploring caves with her friends; after descending underground, the women find strange cave paintings and evidence of an earlier expedition, then learn they are not alone: Underground predators inhabit the crevasses, and they have a taste for human flesh.</p>",DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27829754,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/OIP_351e63f7-4629-4b81-afd9-7c77887452a3.webp?v=1783217237,1,,false,,,,,,,,,,lb,,,active
public-enemies,Public Enemies,"<p>It's 1933 and as the Great Depression grips America, the exploits of Tommy Gun-toting outlaws have gripped the nation's imagination. Dubbed `Public Enemies' by crusading FBI director J Edgar Hoover, the bank-robbing rogues have become Robin Hood figures to the impoverished members of the population. Public enemy number one is none other than John Dillinger, an inveterate heist expert.</p>",DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27796986,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/7wIzrDs9Ym53GwT8nMf2wPu32Oj.jpg?v=1783217237,1,,false,,,,,,,,,,lb,,,active
sin-city,Sin City,"<p>In this quartet of neo-noir tales, a mysterious salesman (Josh Hartnett) narrates a tragic story of co-dependency, while a musclebound vigilante (Mickey Rourke) tears his way through the criminal underworld in search of his lost love (Jaime King). In another part of the city, a grizzled cop (Bruce Willis) foils the ambitions of a child-killer (Nick Stahl), and an ex-prostitute (Brittany Murphy) evades her ex-pimp (Benicio del Toro) with the help of her new boyfriend, Dwight (Clive Owen).</p>",DVD,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27764218,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BNWE2YmYyYzQtNGMwMi00Yzk0LTk3ZTYtYTcxNmFjMDE1MGExXkEyXkFqcGc_._V1_FMjpg_UX1000.jpg?v=1783217235,1,,false,,,,,,,,,,lb,,,active
the-sorcerers-apprentice,The Sorcerer's Apprentice,"<p>Dave Stutler is just an average guy, but the wizard Balthazar Blake sees in him a hidden talent for sorcery. He becomes Balthazar's reluctant protégé, getting a crash course in the art of magic. As Dave prepares to help his mentor defend Manhattan from a powerful adversary, he wonders if he can survive the training, save the city and find his true love.</p>",DVD,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27731450,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/p_thesorcerersapprentice_19902_583aedc1.jpg?v=1783217235,1,,false,,,,,,,,,,lb,,,active
office-space,Office Space,"<p>Corporate drone Peter Gibbons hates his soul-killing job at software company Initech. While undergoing hypnotherapy, Peter is left in a blissful state when his therapist dies in the middle of their session. He refuses to work overtime, plays games at his desk and unintentionally charms two consultants into putting him on the management fast-track. When Peter's friends learn they're about to be downsized, they hatch a revenge plot against the company inspired by ""Superman III.""</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27698682,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/office-space-1999-poster-BKJTB7.jpg?v=1783217234,1,,false,,,,,,,,,,lb,,,active
mega-shark-vs-giant-octopus,Mega Shark vs Giant Octopus,"<p>Strange things are afoot in the depths of the sea. First a passenger plane vanishes over the Pacific Ocean. Then an oil platform is obliterated. Marine biologist Emma MacNeil is dispatched to investigate the phenomena, and, with the help of Japanese scientist Seiji Shimada, she makes a discovery that will rock the world: An enormous prehistoric shark and a giant octopus have been awakened from their icy slumbers -- and they're hungry.</p>",DVD,,,"Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27665914,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/OIP.webp?v=1783217232,1,,false,,,,,,,,,,lb,,,active
the-butterlfy-effect,The Butterlfy Effect,"<p>College student Evan Treborn (Ashton Kutcher) is afflicted with headaches so painful that he frequently blacks out. While unconscious, Evan is able to travel back in time to difficult moments in his childhood. He can also alter the past for friends, like Kayleigh (Amy Smart), who was molested by her father (Eric Stoltz). But changing the past can drastically alter the present, and Evan finds himself in nightmarish alternate realities, including one where he's locked away in prison.</p>",DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27633146,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/51jPyl3uhMgX4BDOZPHzXcIxBCh.jpg?v=1783217231,1,,false,,,,,,,,,,lb,,,active
billy-elliot,Billy Elliot,"<p>The life of 11-year-old Billy Elliot, a coal miner's son in Northern England, is forever changed one day when he stumbles upon a ballet class during his weekly boxing lesson. Before long, he finds himself in dance, demonstrating the kind of raw talent seldom seen by the class' exacting instructor, Mrs. Wilkinson. With a tart tongue and a never-ending stream of cigarettes in her hand, Mrs. Wilkinson's zest for teaching is revived when she sees Billy's potential.</p>",DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27600378,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_3b52a372-1cc5-4dab-a61a-fa8f03d5b343.jpg?v=1783217231,1,,false,,,,,,,,,,lb,,,active
pi,Pi,"<p>Max is a reclusive mathematician who's built a super-computer that will not only provide him with the key to cracking the stock market, but may also reveal the true name of Jehovah; a discovery that could lead to the end of the world. His search however brings him to the attention of both Hassidic priests and Wall Street gurus.</p>",DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27567610,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_075949f6-fa6a-4e65-a9de-cabd5dd90a94.jpg?v=1783217229,1,,false,,,,,,,,,,lb,,,active
the-machinist,The Machinist,"<p>Factory worker Trevor Reznik (Christian Bale) suffers from insomnia so severe that his condition has taken its toll on his weight and his mental health. When Trevor unintentionally causes an on-the-job accident that horribly injures a coworker (Michael Ironside), he begins to become even more troubled. Despite a relationship with Stevie (Jennifer Jason Leigh), a pretty prostitute, Trevor descends further into paranoia, blaming his problems on an enigmatic figure named Ivan (John Sharian).</p>",DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27534842,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_33b9188b-e3cf-4b9a-bc69-1f7bb6c3a6f8.jpg?v=1783217229,1,,false,,,,,,,,,,lb,,,active
the-big-lebowski,The Big Lebowski,"<p>Jeff ""The Dude"" Lebowski is mistaken for Jeffrey Lebowski, who is The Big Lebowski, which explains why he's roughed up and has his precious rug peed on. In search of recompense, The Dude tracks down his namesake, who offers him a job. His wife has been kidnapped and he needs a reliable bagman. Aided and hindered by his pals Walter Sobchak, a Vietnam vet, and Donny, master of stupidity.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27502074,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_9c38ec23-52c3-4215-b96c-710a8b0a4f48.jpg?v=1783217228,1,,false,,,,,,,,,,lb,,,active
happy-endings,Happy Endings,"<p>Filmmaker Nicky (Jesse Bradford) offers to track down the son that Mamie (Lisa Kudrow) gave up for adoption nearly two decades before. Meanwhile, Mamie's stepbrother (and the father of her child), Charley (Steve Coogan), along with his boyfriend, Gil, try to find out what became of the sperm Gil donated to a lesbian couple. Finally, singer Jude (Maggie Gyllenhaal) becomes entangled in a love triangle with androgynous drummer Otis (Jason Ritter) and his conservative father (Tom Arnold).</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27469306,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_95b584b1-a139-47eb-99a5-f314a838c0bc.jpg?v=1783217226,1,,false,,,,,,,,,,lb,,,active
the-hangover,The Hangover,"<p>Two days before his wedding, Doug (Justin Bartha) and three friends (Bradley Cooper, Ed Helms, Zach Galifianakis) drive to Las Vegas for a wild and memorable stag party. In fact, when the three groomsmen wake up the next morning, they can't remember a thing; nor can they find Doug. With little time to spare, the three hazy pals try to re-trace their steps and find Doug so they can get him back to Los Angeles in time to walk down the aisle.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27436538,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_867719bd-129d-477e-a2f4-3dacf5c86d6b.jpg?v=1783217225,1,,false,,,,,,,,,,lb,,,active
fever-pitch,Fever Pitch,"<p>When Ben Wrightman (Jimmy Fallon), a young teacher, begins dating pretty businesswoman Lindsey Meeks (Drew Barrymore), the two don't seem to have a lot of the same interests, but they fall in love, regardless. Their romance goes well until baseball season begins, and Lindsey soon realizes that Ben is completely obsessed with the Boston Red Sox. Though she tries to understand Ben's passionate team loyalty, eventually it threatens to end their otherwise happy relationship.</p>",DVD,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27403770,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_022c1843-a8a6-4119-a6be-da9068954e40.jpg?v=1783217224,1,,false,,,,,,,,,,lb,,,active
animal-house,Animal House,"<p>When they arrive at college, socially inept freshmen Larry (Thomas Hulce) and Kent (Stephen Furst) attempt to pledge the snooty Omega Theta Pi House, but are summarily rejected. Lowering their standards, they try at the notoriously rowdy Delta Tau Chi House, and get in. The trouble is, the college dean (John Vernon) has it in for the Deltas. He has put them on ""Double Secret Probation"" and secretly assigned Omega's president (James Daughton) the task of having their charter revoked.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27371002,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/shopping.webp?v=1783217223,1,,false,,,,,,,,,,lb,,,active
snowpiercer,Snowpiercer,"<p>Survivors of Earth's second ice age live out their days on a luxury train that ploughs through snow and ice. The train's poorest residents, who live in the squalid caboose, plan to improve their lot by taking over the engine room.</p>",DVD,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27338234,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_08ba02d7-0313-44b1-9f4c-1045ee01dd31.jpg?v=1783217222,1,,false,,,,,,,,,,lb,,,active
jackass-the-movie,Jackass: The Movie,"<p>In this comedic documentary, Johnny Knoxville heads a crew of stuntmen, skateboarders and all-around lunatics as they prank, embarrass and torture each other in the name of fun. The antics range from childlike -- the boys don panda suits for a romp through Tokyo -- to grotesque and life-threatening. A golf cart demolition derby turns downright dangerous. Live gators nearly chomp maniac Steve-O. Filmmaker Spike Jonze and Knoxville, in heavy makeup, test the public's patience for the elderly.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27305466,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_25a32667-7f45-405b-b3cf-c9666e4322b4.jpg?v=1783217222,1,,false,,,,,,,,,,lb,,,active
idiocracy,Idiocracy,"<p>In 2005, average in every way private Joe Bowers (Luke Wilson) is selected to take part in a secret military experiment to put him in hibernation for a year along with a woman named Rita (Maya Rudolph). The slumbering duo is forgotten when the base they are stored on is closed down and are left in stasis until 2505. When they finally wake up, they discover the average intelligence of humans has decreased so much that Joe is now the smartest man in the world.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27272698,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_8adb211c-a508-4647-af44-d89ce0f92c49.jpg?v=1783217221,1,,false,,,,,,,,,,lb,,,active
session-9,Session 9,"<p>A tale of terror when a group of asbestos removal workers start work in an abandoned insane asylum. The complex of buildings looms up out of the woods like a dormant beast. Grand, imposing ... abandoned, deteriorating. The residents of Danvers, Massachusetts steer well clear of the place. But Danvers State Mental Hospital, closed down for 15 years, is about to receive five new visitors...</p>",DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27239930,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_1c8cf4d0-4b19-405c-a813-3e313bd6ba81.jpg?v=1783217219,1,,false,,,,,,,,,,lb,,,active
the-princess-diaries,The Princess Diaries,"<p>Shy San Francisco teenager Mia Thermopolis (Anne Hathaway) is thrown for a loop when, from out of the blue, she learns the astonishing news that she's a real-life princess! As the heir apparent to the crown of the small European principality of Genovia, Mia begins a comical journey toward the throne when her strict and formidable grandmother, Queen Clarisse Renaldi (Julie Andrews), shows up to give her ""princess lessons.""</p>",DVD,,,"Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27207162,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_94ef04fe-7a7d-4f1a-b8c3-ee799106fc76.jpg?v=1783217218,1,,false,,,,,,,,,,lb,,,active
kissing-jessica-stein,Kissing Jessica Stein,"<p>Jessica (Jennifer Westfeldt) is at the end of her emotional rope. She happens upon an intriguing personal ad, whose only drawback is that it's in the ""women seeking women"" section. On a daring whim, she decides to answer it. She meets funky downtown hipster Helen Cooper (Heather Juergensen) for drinks, and to her surprise, they click instantly. With conventional gender roles absent, the two women proceed to muddle through an earnest but hilarious courtship, making up the rules as they go.</p>",DVD,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27174394,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_d6569593-a91e-405e-ac95-48a1e15ddcb7.jpg?v=1783217217,1,,false,,,,,,,,,,lb,,,active
nick-norahs-ultimate-playlist,Nick & Norah's Ultimate Playlist,"<p>Nick (Michael Cera) cannot stop obsessing over his ex-girlfriend, Tris (Alexis Dziena), until Tris' friend Norah (Kat Dennings) suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline (Ari Graynor), with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.</p>",DVD,,,"Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27141626,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_7c0d0029-e0ff-4943-aead-5a6272b5fdfd.jpg?v=1783217216,1,,false,,,,,,,,,,lb,,,active
mystery-men,Mystery Men,"<p>Champion City already has a superhero, the appropriately named Captain Amazing (Greg Kinnear), but that doesn't deter the city's seven quirky amateur crime-fighters, who use the Captain's capture at the hands of villain Casanova Frankenstein (Geoffrey Rush) as motivation to prove themselves. The only problem is that their strange powers -- silverware hurling, bowling, shovel skills, incompetent invisibility and deadly flatulence -- aren't doing them any favors.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27108858,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_8b2f38b2-aab1-45db-9670-cab5d3931c63.jpg?v=1783217215,1,,false,,,,,,,,,,lb,,,active
millions,Millions,"<p>When 9-year-old Damian finds a bag of money in his backyard, he and his brother Anthony decide to try to spend it without telling their father. Seeking advice from the imaginary saints with whom he converses, Damian struggles with his own morality, and attempts to spend his money in a more altruistic way. News of the mysterious loot inevitably attracts attention, however, and Damian is faced with an increasingly hairy situation.</p>",DVD,,,"Comedy, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27076090,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_aedf92a0-9f65-4794-b186-d141b23f66f5.jpg?v=1783217214,1,,false,,,,,,,,,,lb,,,active
hard-candy,Hard Candy,"<p>Hayley is a precocious teenager who goes to a coffee shop to meet Jeff, the photographer she met on the internet. Jeff thinks he is in for a real treat, but Hayley plays a trick on him. After drugging Jeff and tying him down, Hayley reveals that she knows Jeff preys on teenage girls, and she has a plan to wring a confession from him.</p>",DVD,,,"Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,27043322,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_f6135921-b112-45bd-9f05-99b89380b738.jpg?v=1783217213,1,,false,,,,,,,,,,lb,,,active
