Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
hostel-dvd,Hostel (DVD),"<p>Best friends Josh (Derek Richardson) and Paxton (Jay Hernandez) decide to spend the summer after college graduation on an all-out backpacking trip across Europe. While stopping in Amsterdam to indulge their tastes for drugs and sex, they meet Oli (Eythor Gudjonsson), a like-minded traveler from Iceland. When the three bachelors set off to investigate enticing rumors of a Slovakian hostel in a city populated by lusty women, they find themselves drawn unwittingly into a deadly game.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,52471290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e0b80dd0-9039-4301-b43f-4634a1064afc.jpg?v=1783218473,1,Hostel (DVD) poster,horror
a-serious-man-dvd,A Serious Man (DVD),"<p>Larry Gopnik (Michael Stuhlbarg) is a physics professor at a 1960s university, but his life is coming apart at the seams. His wife (Sari Lennick) is leaving him, his jobless brother (Richard Kind) has moved in, and someone is trying to sabotage his chances for tenure. Larry seeks advice from three different rabbis, but whether anyone can help him overcome his many afflictions remains to be seen.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,52438522,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_f3e1824f-5d2a-47aa-aba0-c234cfe9f868.jpg?v=1783218472,1,A Serious Man (DVD) poster,comedy
shoot-em-up-dvd,Shoot 'Em Up (DVD),"<p>After saving a newborn infant from assassins, carrot-crunching gunman Mr. Smith (Clive Owen) teams up with a prostitute named DQ (Monica Bellucci) to protect the baby from further attacks. With hit man Hertz (Paul Giamatti) hot on their trail, Smith and DQ uncover a dying senator's plot to harvest bone marrow from babies just like the one in their arms.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,52372986,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_eb60e01b-551f-4257-84ce-715a947b4db4.jpg?v=1783218470,1,Shoot 'Em Up (DVD) poster,action
the-descent,The Descent,"<p>A year after a severe emotional trauma, Sarah (Shauna Macdonald) goes to North Carolina to spend some time exploring caves with her friends; after descending underground, the women find strange cave paintings and evidence of an earlier expedition, then learn they are not alone: Underground predators inhabit the crevasses, and they have a taste for human flesh.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,27829754,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/OIP_351e63f7-4629-4b81-afd9-7c77887452a3.webp?v=1783217237,1,The Descent poster,horror
public-enemies,Public Enemies,"<p>It's 1933 and as the Great Depression grips America, the exploits of Tommy Gun-toting outlaws have gripped the nation's imagination. Dubbed `Public Enemies' by crusading FBI director J Edgar Hoover, the bank-robbing rogues have become Robin Hood figures to the impoverished members of the population. Public enemy number one is none other than John Dillinger, an inveterate heist expert.</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,27796986,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/7wIzrDs9Ym53GwT8nMf2wPu32Oj.jpg?v=1783217237,1,Public Enemies poster,thriller
sin-city,Sin City,"<p>In this quartet of neo-noir tales, a mysterious salesman (Josh Hartnett) narrates a tragic story of co-dependency, while a musclebound vigilante (Mickey Rourke) tears his way through the criminal underworld in search of his lost love (Jaime King). In another part of the city, a grizzled cop (Bruce Willis) foils the ambitions of a child-killer (Nick Stahl), and an ex-prostitute (Brittany Murphy) evades her ex-pimp (Benicio del Toro) with the help of her new boyfriend, Dwight (Clive Owen).</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,27764218,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/MV5BNWE2YmYyYzQtNGMwMi00Yzk0LTk3ZTYtYTcxNmFjMDE1MGExXkEyXkFqcGc_._V1_FMjpg_UX1000.jpg?v=1783217235,1,Sin City poster,action
the-sorcerers-apprentice,The Sorcerer's Apprentice,"<p>Dave Stutler is just an average guy, but the wizard Balthazar Blake sees in him a hidden talent for sorcery. He becomes Balthazar's reluctant protégé, getting a crash course in the art of magic. As Dave prepares to help his mentor defend Manhattan from a powerful adversary, he wonders if he can survive the training, save the city and find his true love.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,27731450,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/p_thesorcerersapprentice_19902_583aedc1.jpg?v=1783217235,1,The Sorcerer's Apprentice poster,kids-family
office-space,Office Space,"<p>Corporate drone Peter Gibbons hates his soul-killing job at software company Initech. While undergoing hypnotherapy, Peter is left in a blissful state when his therapist dies in the middle of their session. He refuses to work overtime, plays games at his desk and unintentionally charms two consultants into putting him on the management fast-track. When Peter's friends learn they're about to be downsized, they hatch a revenge plot against the company inspired by ""Superman III.""</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27698682,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/office-space-1999-poster-BKJTB7.jpg?v=1783217234,1,Office Space poster,comedy
mega-shark-vs-giant-octopus,Mega Shark vs Giant Octopus,"<p>Strange things are afoot in the depths of the sea. First a passenger plane vanishes over the Pacific Ocean. Then an oil platform is obliterated. Marine biologist Emma MacNeil is dispatched to investigate the phenomena, and, with the help of Japanese scientist Seiji Shimada, she makes a discovery that will rock the world: An enormous prehistoric shark and a giant octopus have been awakened from their icy slumbers -- and they're hungry.</p>",DVD,Media > Videos,"Rental, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,0,27665914,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/OIP.webp?v=1783217232,1,Mega Shark vs Giant Octopus poster,sci-fi
the-butterlfy-effect,The Butterlfy Effect,"<p>College student Evan Treborn (Ashton Kutcher) is afflicted with headaches so painful that he frequently blacks out. While unconscious, Evan is able to travel back in time to difficult moments in his childhood. He can also alter the past for friends, like Kayleigh (Amy Smart), who was molested by her father (Eric Stoltz). But changing the past can drastically alter the present, and Evan finds himself in nightmarish alternate realities, including one where he's locked away in prison.</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,27633146,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/51jPyl3uhMgX4BDOZPHzXcIxBCh.jpg?v=1783217231,1,The Butterlfy Effect poster,thriller
billy-elliot,Billy Elliot,"<p>The life of 11-year-old Billy Elliot, a coal miner's son in Northern England, is forever changed one day when he stumbles upon a ballet class during his weekly boxing lesson. Before long, he finds himself in dance, demonstrating the kind of raw talent seldom seen by the class' exacting instructor, Mrs. Wilkinson. With a tart tongue and a never-ending stream of cigarettes in her hand, Mrs. Wilkinson's zest for teaching is revived when she sees Billy's potential.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,27600378,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_3b52a372-1cc5-4dab-a61a-fa8f03d5b343.jpg?v=1783217231,1,Billy Elliot poster,drama
pi,Pi,"<p>Max is a reclusive mathematician who's built a super-computer that will not only provide him with the key to cracking the stock market, but may also reveal the true name of Jehovah; a discovery that could lead to the end of the world. His search however brings him to the attention of both Hassidic priests and Wall Street gurus.</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,27567610,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_075949f6-fa6a-4e65-a9de-cabd5dd90a94.jpg?v=1783217229,1,Pi poster,thriller
the-machinist,The Machinist,"<p>Factory worker Trevor Reznik (Christian Bale) suffers from insomnia so severe that his condition has taken its toll on his weight and his mental health. When Trevor unintentionally causes an on-the-job accident that horribly injures a coworker (Michael Ironside), he begins to become even more troubled. Despite a relationship with Stevie (Jennifer Jason Leigh), a pretty prostitute, Trevor descends further into paranoia, blaming his problems on an enigmatic figure named Ivan (John Sharian).</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,27534842,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_33b9188b-e3cf-4b9a-bc69-1f7bb6c3a6f8.jpg?v=1783217229,1,The Machinist poster,thriller
the-big-lebowski,The Big Lebowski,"<p>Jeff ""The Dude"" Lebowski is mistaken for Jeffrey Lebowski, who is The Big Lebowski, which explains why he's roughed up and has his precious rug peed on. In search of recompense, The Dude tracks down his namesake, who offers him a job. His wife has been kidnapped and he needs a reliable bagman. Aided and hindered by his pals Walter Sobchak, a Vietnam vet, and Donny, master of stupidity.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27502074,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_9c38ec23-52c3-4215-b96c-710a8b0a4f48.jpg?v=1783217228,1,The Big Lebowski poster,comedy
happy-endings,Happy Endings,"<p>Filmmaker Nicky (Jesse Bradford) offers to track down the son that Mamie (Lisa Kudrow) gave up for adoption nearly two decades before. Meanwhile, Mamie's stepbrother (and the father of her child), Charley (Steve Coogan), along with his boyfriend, Gil, try to find out what became of the sperm Gil donated to a lesbian couple. Finally, singer Jude (Maggie Gyllenhaal) becomes entangled in a love triangle with androgynous drummer Otis (Jason Ritter) and his conservative father (Tom Arnold).</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27469306,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_95b584b1-a139-47eb-99a5-f314a838c0bc.jpg?v=1783217226,1,Happy Endings poster,comedy
the-hangover,The Hangover,"<p>Two days before his wedding, Doug (Justin Bartha) and three friends (Bradley Cooper, Ed Helms, Zach Galifianakis) drive to Las Vegas for a wild and memorable stag party. In fact, when the three groomsmen wake up the next morning, they can't remember a thing; nor can they find Doug. With little time to spare, the three hazy pals try to re-trace their steps and find Doug so they can get him back to Los Angeles in time to walk down the aisle.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27436538,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_867719bd-129d-477e-a2f4-3dacf5c86d6b.jpg?v=1783217225,1,The Hangover poster,comedy
fever-pitch,Fever Pitch,"<p>When Ben Wrightman (Jimmy Fallon), a young teacher, begins dating pretty businesswoman Lindsey Meeks (Drew Barrymore), the two don't seem to have a lot of the same interests, but they fall in love, regardless. Their romance goes well until baseball season begins, and Lindsey soon realizes that Ben is completely obsessed with the Boston Red Sox. Though she tries to understand Ben's passionate team loyalty, eventually it threatens to end their otherwise happy relationship.</p>",DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,27403770,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_022c1843-a8a6-4119-a6be-da9068954e40.jpg?v=1783217224,1,Fever Pitch poster,romantic-comedy
animal-house,Animal House,"<p>When they arrive at college, socially inept freshmen Larry (Thomas Hulce) and Kent (Stephen Furst) attempt to pledge the snooty Omega Theta Pi House, but are summarily rejected. Lowering their standards, they try at the notoriously rowdy Delta Tau Chi House, and get in. The trouble is, the college dean (John Vernon) has it in for the Deltas. He has put them on ""Double Secret Probation"" and secretly assigned Omega's president (James Daughton) the task of having their charter revoked.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27371002,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/shopping.webp?v=1783217223,1,Animal House poster,comedy
snowpiercer,Snowpiercer,"<p>Survivors of Earth's second ice age live out their days on a luxury train that ploughs through snow and ice. The train's poorest residents, who live in the squalid caboose, plan to improve their lot by taking over the engine room.</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,27338234,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_08ba02d7-0313-44b1-9f4c-1045ee01dd31.jpg?v=1783217222,1,Snowpiercer poster,thriller
jackass-the-movie,Jackass: The Movie,"<p>In this comedic documentary, Johnny Knoxville heads a crew of stuntmen, skateboarders and all-around lunatics as they prank, embarrass and torture each other in the name of fun. The antics range from childlike -- the boys don panda suits for a romp through Tokyo -- to grotesque and life-threatening. A golf cart demolition derby turns downright dangerous. Live gators nearly chomp maniac Steve-O. Filmmaker Spike Jonze and Knoxville, in heavy makeup, test the public's patience for the elderly.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27305466,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_25a32667-7f45-405b-b3cf-c9666e4322b4.jpg?v=1783217222,1,Jackass: The Movie poster,comedy
idiocracy,Idiocracy,"<p>In 2005, average in every way private Joe Bowers (Luke Wilson) is selected to take part in a secret military experiment to put him in hibernation for a year along with a woman named Rita (Maya Rudolph). The slumbering duo is forgotten when the base they are stored on is closed down and are left in stasis until 2505. When they finally wake up, they discover the average intelligence of humans has decreased so much that Joe is now the smartest man in the world.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27272698,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_8adb211c-a508-4647-af44-d89ce0f92c49.jpg?v=1783217221,1,Idiocracy poster,comedy
session-9,Session 9,"<p>A tale of terror when a group of asbestos removal workers start work in an abandoned insane asylum. The complex of buildings looms up out of the woods like a dormant beast. Grand, imposing ... abandoned, deteriorating. The residents of Danvers, Massachusetts steer well clear of the place. But Danvers State Mental Hospital, closed down for 15 years, is about to receive five new visitors...</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,27239930,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_1c8cf4d0-4b19-405c-a813-3e313bd6ba81.jpg?v=1783217219,1,Session 9 poster,horror
the-princess-diaries,The Princess Diaries,"<p>Shy San Francisco teenager Mia Thermopolis (Anne Hathaway) is thrown for a loop when, from out of the blue, she learns the astonishing news that she's a real-life princess! As the heir apparent to the crown of the small European principality of Genovia, Mia begins a comical journey toward the throne when her strict and formidable grandmother, Queen Clarisse Renaldi (Julie Andrews), shows up to give her ""princess lessons.""</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,27207162,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_94ef04fe-7a7d-4f1a-b8c3-ee799106fc76.jpg?v=1783217218,1,The Princess Diaries poster,kids-family
kissing-jessica-stein,Kissing Jessica Stein,"<p>Jessica (Jennifer Westfeldt) is at the end of her emotional rope. She happens upon an intriguing personal ad, whose only drawback is that it's in the ""women seeking women"" section. On a daring whim, she decides to answer it. She meets funky downtown hipster Helen Cooper (Heather Juergensen) for drinks, and to her surprise, they click instantly. With conventional gender roles absent, the two women proceed to muddle through an earnest but hilarious courtship, making up the rules as they go.</p>",DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,27174394,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_d6569593-a91e-405e-ac95-48a1e15ddcb7.jpg?v=1783217217,1,Kissing Jessica Stein poster,romantic-comedy
nick-norahs-ultimate-playlist,Nick & Norah's Ultimate Playlist,"<p>Nick (Michael Cera) cannot stop obsessing over his ex-girlfriend, Tris (Alexis Dziena), until Tris' friend Norah (Kat Dennings) suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline (Ari Graynor), with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.</p>",DVD,Media > Videos,"Rental, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,0,27141626,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_7c0d0029-e0ff-4943-aead-5a6272b5fdfd.jpg?v=1783217216,1,Nick & Norah's Ultimate Playlist poster,romantic-comedy
mystery-men,Mystery Men,"<p>Champion City already has a superhero, the appropriately named Captain Amazing (Greg Kinnear), but that doesn't deter the city's seven quirky amateur crime-fighters, who use the Captain's capture at the hands of villain Casanova Frankenstein (Geoffrey Rush) as motivation to prove themselves. The only problem is that their strange powers -- silverware hurling, bowling, shovel skills, incompetent invisibility and deadly flatulence -- aren't doing them any favors.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27108858,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_8b2f38b2-aab1-45db-9670-cab5d3931c63.jpg?v=1783217215,1,Mystery Men poster,comedy
millions,Millions,"<p>When 9-year-old Damian finds a bag of money in his backyard, he and his brother Anthony decide to try to spend it without telling their father. Seeking advice from the imaginary saints with whom he converses, Damian struggles with his own morality, and attempts to spend his money in a more altruistic way. News of the mysterious loot inevitably attracts attention, however, and Damian is faced with an increasingly hairy situation.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,27076090,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_aedf92a0-9f65-4794-b186-d141b23f66f5.jpg?v=1783217214,1,Millions poster,comedy
hard-candy,Hard Candy,"<p>Hayley is a precocious teenager who goes to a coffee shop to meet Jeff, the photographer she met on the internet. Jeff thinks he is in for a real treat, but Hayley plays a trick on him. After drugging Jeff and tying him down, Hayley reveals that she knows Jeff preys on teenage girls, and she has a plan to wring a confession from him.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,27043322,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_f6135921-b112-45bd-9f05-99b89380b738.jpg?v=1783217213,1,Hard Candy poster,horror
mulholland-dr,Mulholland Dr.,"<p>A dark-haired woman (Laura Elena Harring) is left amnesiac after a car crash. She wanders the streets of Los Angeles in a daze before taking refuge in an apartment. There she is discovered by Betty (Naomi Watts), a wholesome Midwestern blonde who has come to the City of Angels seeking fame as an actress. Together, the two attempt to solve the mystery of Rita's true identity. The story is set in a dream-like Los Angeles, spoilt neither by traffic jams nor smog.</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,27010554,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_e5329ef6-404b-4924-8354-85df6225c32f.jpg?v=1783217212,1,Mulholland Dr. poster,thriller
quills,Quills,"<p>A fictional work that reconstructs the unknown fate of the Marquis de Sade, the writer and sexual deviant who was imprisoned in an insane asylum for the last 10 years of his life. The Marquis de Sade befriends the director of the asylum and shares affections with the asylum laundress. When a doctor is sent in to cure the Marquis of his supposed madness, the Marquis's rebellious character only grows stronger.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,26977786,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_69243926-4830-4d85-8287-bb11af37a09d.jpg?v=1783217211,1,Quills poster,drama
the-illusionist,The Illusionist,"<p>In the 1900s Vienna, mesmeric entertainer Eisenheim's magical abilities are wowing the crowds, with an act that ranges from mere tricks to an apparent capacity to raise the dead. However, he has also long been in love with Duchess Sophie von Teschen, which puts him in dangerous competition with the violent, scheming Crown Prince Leopold, who jumps at the opportunity to have the magician arrested on grounds of necromancy.</p>",DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,26945018,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_58cfa39a-ee91-43db-88b7-e2062bf98da1.jpg?v=1783217210,1,The Illusionist poster,drama
saw,Saw,"<p>Photographer Adam Stanheight (Leigh Whannell) and oncologist Lawrence Gordon (Cary Elwes) regain consciousness while chained to pipes at either end of a filthy bathroom. As the two men realize they've been trapped by a sadistic serial killer nicknamed ""Jigsaw"" and must complete his perverse puzzle to live, flashbacks relate the fates of his previous victims. Meanwhile, Dr. Gordon's wife (Monica Potter) and young daughter (Makenzie Vega) are forced to watch his torture via closed-circuit video.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,26912250,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/images_a7e0b78a-2cee-4c21-9d4f-82b524dcdcf9.jpg?v=1783217209,1,Saw poster,horror
